image,method,domain,class,hit
2010_001519.jpg,Grad-CAM++,Object Detection,bird,0
2010_001521.jpg,Grad-CAM++,Object Detection,train,1
2010_001523.jpg,Grad-CAM++,Object Detection,train,1
2010_001524.jpg,Grad-CAM++,Object Detection,train,1
2010_001526.jpg,Grad-CAM++,Object Detection,dog,0
2010_001527.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001530.jpg,Grad-CAM++,Object Detection,car,1
2010_001531.jpg,Grad-CAM++,Object Detection,sheep,0
2010_001532.jpg,Grad-CAM++,Object Detection,person,0
2010_001541.jpg,Grad-CAM++,Object Detection,car,1
2010_001542.jpg,Grad-CAM++,Object Detection,cat,1
2010_001545.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_001546.jpg,Grad-CAM++,Object Detection,train,1
2010_001549.jpg,Grad-CAM++,Object Detection,dog,0
2010_001554.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_001556.jpg,Grad-CAM++,Object Detection,cat,1
2010_001558.jpg,Grad-CAM++,Object Detection,person,1
2010_001559.jpg,Grad-CAM++,Object Detection,bird,1
2010_001564.jpg,Grad-CAM++,Object Detection,dog,1
2010_001565.jpg,Grad-CAM++,Object Detection,train,1
2010_001566.jpg,Grad-CAM++,Object Detection,tv,1
2010_001567.jpg,Grad-CAM++,Object Detection,bear,1
2010_001570.jpg,Grad-CAM++,Object Detection,boat,1
2010_001573.jpg,Grad-CAM++,Object Detection,car,1
2010_001575.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_001578.jpg,Grad-CAM++,Object Detection,bird,1
2010_001581.jpg,Grad-CAM++,Object Detection,train,1
2010_001582.jpg,Grad-CAM++,Object Detection,dog,1
2010_001585.jpg,Grad-CAM++,Object Detection,bird,1
2010_001588.jpg,Grad-CAM++,Object Detection,person,0
2010_001589.jpg,Grad-CAM++,Object Detection,chair,0
2010_001591.jpg,Grad-CAM++,Object Detection,bicycle,1
2010_001593.jpg,Grad-CAM++,Object Detection,cat,1
2010_001597.jpg,Grad-CAM++,Object Detection,bicycle,1
2010_001598.jpg,Grad-CAM++,Object Detection,person,1
2010_001600.jpg,Grad-CAM++,Object Detection,dog,0
2010_001604.jpg,Grad-CAM++,Object Detection,car,0
2010_001605.jpg,Grad-CAM++,Object Detection,cat,1
2010_001609.jpg,Grad-CAM++,Object Detection,sheep,0
2010_001610.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001611.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001612.jpg,Grad-CAM++,Object Detection,chair,0
2010_001613.jpg,Grad-CAM++,Object Detection,person,0
2010_001615.jpg,Grad-CAM++,Object Detection,dog,1
2010_001616.jpg,Grad-CAM++,Object Detection,cup,0
2010_001617.jpg,Grad-CAM++,Object Detection,horse,1
2010_001620.jpg,Grad-CAM++,Object Detection,kite,0
2010_001621.jpg,Grad-CAM++,Object Detection,person,1
2010_001623.jpg,Grad-CAM++,Object Detection,car,0
2010_001624.jpg,Grad-CAM++,Object Detection,person,0
2010_001627.jpg,Grad-CAM++,Object Detection,sheep,0
2010_001628.jpg,Grad-CAM++,Object Detection,dog,1
2010_001629.jpg,Grad-CAM++,Object Detection,chair,0
2010_001631.jpg,Grad-CAM++,Object Detection,boat,0
2010_001632.jpg,Grad-CAM++,Object Detection,dog,1
2010_001634.jpg,Grad-CAM++,Object Detection,dog,1
2010_001639.jpg,Grad-CAM++,Object Detection,couch,1
2010_001641.jpg,Grad-CAM++,Object Detection,cat,1
2010_001642.jpg,Grad-CAM++,Object Detection,bicycle,0
2010_001643.jpg,Grad-CAM++,Object Detection,cat,1
2010_001648.jpg,Grad-CAM++,Object Detection,cat,0
2010_001651.jpg,Grad-CAM++,Object Detection,person,0
2010_001653.jpg,Grad-CAM++,Object Detection,cat,1
2010_001654.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001655.jpg,Grad-CAM++,Object Detection,potted plant,0
2010_001657.jpg,Grad-CAM++,Object Detection,cat,0
2010_001658.jpg,Grad-CAM++,Object Detection,dog,1
2010_001661.jpg,Grad-CAM++,Object Detection,traffic light,0
2010_001662.jpg,Grad-CAM++,Object Detection,dog,1
2010_001663.jpg,Grad-CAM++,Object Detection,person,0
2010_001664.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_001666.jpg,Grad-CAM++,Object Detection,couch,0
2010_001667.jpg,Grad-CAM++,Object Detection,chair,0
2010_001670.jpg,Grad-CAM++,Object Detection,potted plant,0
2010_001672.jpg,Grad-CAM++,Object Detection,boat,1
2010_001673.jpg,Grad-CAM++,Object Detection,dining table,1
2010_001677.jpg,Grad-CAM++,Object Detection,chair,0
2010_001678.jpg,Grad-CAM++,Object Detection,wine glass,0
2010_001681.jpg,Grad-CAM++,Object Detection,chair,1
2010_001683.jpg,Grad-CAM++,Object Detection,cow,1
2010_001684.jpg,Grad-CAM++,Object Detection,dog,1
2010_001686.jpg,Grad-CAM++,Object Detection,person,0
2010_001688.jpg,Grad-CAM++,Object Detection,cat,1
2010_001693.jpg,Grad-CAM++,Object Detection,person,0
2010_001695.jpg,Grad-CAM++,Object Detection,dog,1
2010_001696.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001701.jpg,Grad-CAM++,Object Detection,bus,1
2010_001702.jpg,Grad-CAM++,Object Detection,person,1
2010_001703.jpg,Grad-CAM++,Object Detection,cat,0
2010_001704.jpg,Grad-CAM++,Object Detection,horse,1
2010_001707.jpg,Grad-CAM++,Object Detection,person,1
2010_001708.jpg,Grad-CAM++,Object Detection,dog,1
2010_001711.jpg,Grad-CAM++,Object Detection,train,1
2010_001713.jpg,Grad-CAM++,Object Detection,person,0
2010_001714.jpg,Grad-CAM++,Object Detection,cow,0
2010_001716.jpg,Grad-CAM++,Object Detection,horse,0
2010_001721.jpg,Grad-CAM++,Object Detection,car,1
2010_001722.jpg,Grad-CAM++,Object Detection,person,1
2010_001723.jpg,Grad-CAM++,Object Detection,sheep,1
2010_001724.jpg,Grad-CAM++,Object Detection,cat,0
2010_001725.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001727.jpg,Grad-CAM++,Object Detection,person,0
2010_001728.jpg,Grad-CAM++,Object Detection,car,1
2010_001730.jpg,Grad-CAM++,Object Detection,vase,0
2010_001733.jpg,Grad-CAM++,Object Detection,sports ball,0
2010_001735.jpg,Grad-CAM++,Object Detection,cow,1
2010_001736.jpg,Grad-CAM++,Object Detection,tv,0
2010_001738.jpg,Grad-CAM++,Object Detection,boat,1
2010_001740.jpg,Grad-CAM++,Object Detection,bird,0
2010_001741.jpg,Grad-CAM++,Object Detection,train,0
2010_001742.jpg,Grad-CAM++,Object Detection,cat,1
2010_001745.jpg,Grad-CAM++,Object Detection,dog,0
2010_001750.jpg,Grad-CAM++,Object Detection,dog,1
2010_001751.jpg,Grad-CAM++,Object Detection,chair,1
2010_001755.jpg,Grad-CAM++,Object Detection,person,0
2010_001758.jpg,Grad-CAM++,Object Detection,chair,0
2010_001761.jpg,Grad-CAM++,Object Detection,person,0
2010_001764.jpg,Grad-CAM++,Object Detection,cat,1
2010_001765.jpg,Grad-CAM++,Object Detection,person,1
2010_001766.jpg,Grad-CAM++,Object Detection,couch,1
2010_001769.jpg,Grad-CAM++,Object Detection,cow,1
2010_001772.jpg,Grad-CAM++,Object Detection,person,1
2010_001774.jpg,Grad-CAM++,Object Detection,boat,0
2010_001775.jpg,Grad-CAM++,Object Detection,bird,0
2010_001778.jpg,Grad-CAM++,Object Detection,cat,1
2010_001779.jpg,Grad-CAM++,Object Detection,sheep,1
2010_001781.jpg,Grad-CAM++,Object Detection,car,1
2010_001782.jpg,Grad-CAM++,Object Detection,dog,1
2010_001786.jpg,Grad-CAM++,Object Detection,dog,0
2010_001789.jpg,Grad-CAM++,Object Detection,person,0
2010_001790.jpg,Grad-CAM++,Object Detection,train,0
2010_001791.jpg,Grad-CAM++,Object Detection,person,0
2010_001792.jpg,Grad-CAM++,Object Detection,dog,1
2010_001793.jpg,Grad-CAM++,Object Detection,cat,0
2010_001798.jpg,Grad-CAM++,Object Detection,cat,0
2010_001799.jpg,Grad-CAM++,Object Detection,boat,0
2010_001800.jpg,Grad-CAM++,Object Detection,train,1
2010_001802.jpg,Grad-CAM++,Object Detection,elephant,1
2010_001804.jpg,Grad-CAM++,Object Detection,bus,1
2010_001805.jpg,Grad-CAM++,Object Detection,truck,1
2010_001809.jpg,Grad-CAM++,Object Detection,person,1
2010_001811.jpg,Grad-CAM++,Object Detection,tv,0
2010_001812.jpg,Grad-CAM++,Object Detection,horse,1
2010_001813.jpg,Grad-CAM++,Object Detection,chair,1
2010_001815.jpg,Grad-CAM++,Object Detection,bird,1
2010_001816.jpg,Grad-CAM++,Object Detection,person,0
2010_001818.jpg,Grad-CAM++,Object Detection,person,0
2010_001822.jpg,Grad-CAM++,Object Detection,person,1
2010_001824.jpg,Grad-CAM++,Object Detection,car,0
2010_001825.jpg,Grad-CAM++,Object Detection,laptop,0
2010_001826.jpg,Grad-CAM++,Object Detection,person,0
2010_001831.jpg,Grad-CAM++,Object Detection,boat,1
2010_001832.jpg,Grad-CAM++,Object Detection,tv,0
2010_001833.jpg,Grad-CAM++,Object Detection,cat,1
2010_001834.jpg,Grad-CAM++,Object Detection,sheep,0
2010_001835.jpg,Grad-CAM++,Object Detection,dog,1
2010_001839.jpg,Grad-CAM++,Object Detection,dog,1
2010_001840.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001844.jpg,Grad-CAM++,Object Detection,dog,1
2010_001847.jpg,Grad-CAM++,Object Detection,remote,1
2010_001848.jpg,Grad-CAM++,Object Detection,cat,0
2010_001854.jpg,Grad-CAM++,Object Detection,cow,1
2010_001855.jpg,Grad-CAM++,Object Detection,person,0
2010_001859.jpg,Grad-CAM++,Object Detection,train,0
2010_001861.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_001865.jpg,Grad-CAM++,Object Detection,dog,1
2010_001866.jpg,Grad-CAM++,Object Detection,bicycle,0
2010_001867.jpg,Grad-CAM++,Object Detection,cat,0
2010_001871.jpg,Grad-CAM++,Object Detection,couch,1
2010_001872.jpg,Grad-CAM++,Object Detection,dog,0
2010_001873.jpg,Grad-CAM++,Object Detection,dog,1
2010_001874.jpg,Grad-CAM++,Object Detection,cat,0
2010_001875.jpg,Grad-CAM++,Object Detection,knife,0
2010_001876.jpg,Grad-CAM++,Object Detection,person,0
2010_001878.jpg,Grad-CAM++,Object Detection,person,0
2010_001879.jpg,Grad-CAM++,Object Detection,bird,0
2010_001880.jpg,Grad-CAM++,Object Detection,boat,0
2010_001882.jpg,Grad-CAM++,Object Detection,car,1
2010_001883.jpg,Grad-CAM++,Object Detection,dog,1
2010_001886.jpg,Grad-CAM++,Object Detection,bicycle,0
2010_001887.jpg,Grad-CAM++,Object Detection,person,1
2010_001888.jpg,Grad-CAM++,Object Detection,cow,0
2010_001889.jpg,Grad-CAM++,Object Detection,bed,0
2010_001890.jpg,Grad-CAM++,Object Detection,boat,1
2010_001894.jpg,Grad-CAM++,Object Detection,cat,1
2010_001895.jpg,Grad-CAM++,Object Detection,train,0
2010_001897.jpg,Grad-CAM++,Object Detection,person,0
2010_001898.jpg,Grad-CAM++,Object Detection,couch,0
2010_001900.jpg,Grad-CAM++,Object Detection,person,0
2010_001901.jpg,Grad-CAM++,Object Detection,bear,0
2010_001902.jpg,Grad-CAM++,Object Detection,person,0
2010_001903.jpg,Grad-CAM++,Object Detection,car,1
2010_001905.jpg,Grad-CAM++,Object Detection,person,1
2010_001906.jpg,Grad-CAM++,Object Detection,bowl,0
2010_001910.jpg,Grad-CAM++,Object Detection,mouse,0
2010_001912.jpg,Grad-CAM++,Object Detection,cat,1
2010_001914.jpg,Grad-CAM++,Object Detection,sheep,0
2010_001915.jpg,Grad-CAM++,Object Detection,dog,1
2010_001917.jpg,Grad-CAM++,Object Detection,teddy bear,0
2010_001920.jpg,Grad-CAM++,Object Detection,zebra,0
2010_001925.jpg,Grad-CAM++,Object Detection,dog,1
2010_001926.jpg,Grad-CAM++,Object Detection,cat,0
2010_001928.jpg,Grad-CAM++,Object Detection,person,0
2010_001930.jpg,Grad-CAM++,Object Detection,potted plant,0
2010_001932.jpg,Grad-CAM++,Object Detection,dog,0
2010_001935.jpg,Grad-CAM++,Object Detection,person,0
2010_001936.jpg,Grad-CAM++,Object Detection,vase,0
2010_001942.jpg,Grad-CAM++,Object Detection,person,0
2010_001943.jpg,Grad-CAM++,Object Detection,car,0
2010_001945.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001946.jpg,Grad-CAM++,Object Detection,dog,0
2010_001947.jpg,Grad-CAM++,Object Detection,person,1
2010_001949.jpg,Grad-CAM++,Object Detection,kite,0
2010_001952.jpg,Grad-CAM++,Object Detection,bird,0
2010_001953.jpg,Grad-CAM++,Object Detection,cat,1
2010_001955.jpg,Grad-CAM++,Object Detection,person,0
2010_001958.jpg,Grad-CAM++,Object Detection,horse,0
2010_001959.jpg,Grad-CAM++,Object Detection,cat,1
2010_001961.jpg,Grad-CAM++,Object Detection,bicycle,1
2010_001963.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_001964.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001965.jpg,Grad-CAM++,Object Detection,person,1
2010_001969.jpg,Grad-CAM++,Object Detection,person,1
2010_001971.jpg,Grad-CAM++,Object Detection,cat,1
2010_001972.jpg,Grad-CAM++,Object Detection,person,1
2010_001975.jpg,Grad-CAM++,Object Detection,person,1
2010_001977.jpg,Grad-CAM++,Object Detection,boat,1
2010_001983.jpg,Grad-CAM++,Object Detection,car,0
2010_001984.jpg,Grad-CAM++,Object Detection,bird,1
2010_001985.jpg,Grad-CAM++,Object Detection,airplane,1
2010_001989.jpg,Grad-CAM++,Object Detection,cat,1
2010_001990.jpg,Grad-CAM++,Object Detection,dog,0
2010_001991.jpg,Grad-CAM++,Object Detection,person,0
2010_001996.jpg,Grad-CAM++,Object Detection,cat,1
2010_001997.jpg,Grad-CAM++,Object Detection,car,1
2010_001999.jpg,Grad-CAM++,Object Detection,cat,0
2010_002001.jpg,Grad-CAM++,Object Detection,chair,0
2010_002003.jpg,Grad-CAM++,Object Detection,bus,1
2010_002004.jpg,Grad-CAM++,Object Detection,cup,0
2010_002007.jpg,Grad-CAM++,Object Detection,person,1
2010_002008.jpg,Grad-CAM++,Object Detection,boat,0
2010_002010.jpg,Grad-CAM++,Object Detection,cat,0
2010_002011.jpg,Grad-CAM++,Object Detection,cow,1
2010_002012.jpg,Grad-CAM++,Object Detection,person,0
2010_002013.jpg,Grad-CAM++,Object Detection,bird,1
2010_002014.jpg,Grad-CAM++,Object Detection,dog,1
2010_002016.jpg,Grad-CAM++,Object Detection,dog,1
2010_002021.jpg,Grad-CAM++,Object Detection,car,0
2010_002024.jpg,Grad-CAM++,Object Detection,dog,1
2010_002027.jpg,Grad-CAM++,Object Detection,horse,1
2010_002028.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_002031.jpg,Grad-CAM++,Object Detection,bed,0
2010_002033.jpg,Grad-CAM++,Object Detection,suitcase,0
2010_002034.jpg,Grad-CAM++,Object Detection,dog,1
2010_002035.jpg,Grad-CAM++,Object Detection,dog,0
2010_002036.jpg,Grad-CAM++,Object Detection,airplane,1
2010_002038.jpg,Grad-CAM++,Object Detection,cat,1
2010_002043.jpg,Grad-CAM++,Object Detection,motorcycle,0
2010_002049.jpg,Grad-CAM++,Object Detection,bottle,1
2010_002051.jpg,Grad-CAM++,Object Detection,cat,1
2010_002052.jpg,Grad-CAM++,Object Detection,bottle,0
2010_002053.jpg,Grad-CAM++,Object Detection,dog,1
2010_002056.jpg,Grad-CAM++,Object Detection,dog,1
2010_002059.jpg,Grad-CAM++,Object Detection,dog,0
2010_002061.jpg,Grad-CAM++,Object Detection,sheep,0
2010_002062.jpg,Grad-CAM++,Object Detection,person,0
2010_002063.jpg,Grad-CAM++,Object Detection,bear,0
2010_002066.jpg,Grad-CAM++,Object Detection,keyboard,0
2010_002069.jpg,Grad-CAM++,Object Detection,sheep,0
2010_002071.jpg,Grad-CAM++,Object Detection,dog,0
2010_002072.jpg,Grad-CAM++,Object Detection,person,0
2010_002074.jpg,Grad-CAM++,Object Detection,airplane,1
2010_002075.jpg,Grad-CAM++,Object Detection,cow,1
2010_002076.jpg,Grad-CAM++,Object Detection,cat,1
2010_002077.jpg,Grad-CAM++,Object Detection,train,1
2010_002078.jpg,Grad-CAM++,Object Detection,person,0
2010_002079.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_002081.jpg,Grad-CAM++,Object Detection,person,0
2010_002082.jpg,Grad-CAM++,Object Detection,car,0
2010_002083.jpg,Grad-CAM++,Object Detection,bicycle,1
2010_002084.jpg,Grad-CAM++,Object Detection,person,0
2010_002087.jpg,Grad-CAM++,Object Detection,airplane,1
2010_002088.jpg,Grad-CAM++,Object Detection,person,0
2010_002090.jpg,Grad-CAM++,Object Detection,car,1
2010_002091.jpg,Grad-CAM++,Object Detection,bicycle,0
2010_002092.jpg,Grad-CAM++,Object Detection,bird,0
2010_002093.jpg,Grad-CAM++,Object Detection,dog,1
2010_002099.jpg,Grad-CAM++,Object Detection,person,1
2010_002101.jpg,Grad-CAM++,Object Detection,cat,0
2010_002103.jpg,Grad-CAM++,Object Detection,dog,1
2010_002108.jpg,Grad-CAM++,Object Detection,dog,1
2010_002109.jpg,Grad-CAM++,Object Detection,horse,0
2010_002110.jpg,Grad-CAM++,Object Detection,boat,1
2010_002111.jpg,Grad-CAM++,Object Detection,cat,1
2010_002112.jpg,Grad-CAM++,Object Detection,car,0
2010_002114.jpg,Grad-CAM++,Object Detection,chair,1
2010_002115.jpg,Grad-CAM++,Object Detection,cat,1
2010_002116.jpg,Grad-CAM++,Object Detection,person,0
2010_002119.jpg,Grad-CAM++,Object Detection,bus,0
2010_002122.jpg,Grad-CAM++,Object Detection,person,0
2010_002123.jpg,Grad-CAM++,Object Detection,bicycle,0
2010_002125.jpg,Grad-CAM++,Object Detection,bed,1
2010_002126.jpg,Grad-CAM++,Object Detection,person,0
2010_002131.jpg,Grad-CAM++,Object Detection,person,0
2010_002134.jpg,Grad-CAM++,Object Detection,sheep,1
2010_002135.jpg,Grad-CAM++,Object Detection,car,1
2010_002140.jpg,Grad-CAM++,Object Detection,cat,0
2010_002144.jpg,Grad-CAM++,Object Detection,cat,1
2010_002145.jpg,Grad-CAM++,Object Detection,cup,0
2010_002148.jpg,Grad-CAM++,Object Detection,cat,1
2010_002151.jpg,Grad-CAM++,Object Detection,chair,0
2010_002153.jpg,Grad-CAM++,Object Detection,person,1
2010_002155.jpg,Grad-CAM++,Object Detection,dog,1
2010_002157.jpg,Grad-CAM++,Object Detection,motorcycle,1
2010_002158.jpg,Grad-CAM++,Object Detection,cat,0
2010_002159.jpg,Grad-CAM++,Object Detection,train,0
2010_002160.jpg,Grad-CAM++,Object Detection,bird,1
2010_002162.jpg,Grad-CAM++,Object Detection,bus,0
2010_002163.jpg,Grad-CAM++,Object Detection,person,1
2010_002164.jpg,Grad-CAM++,Object Detection,airplane,0
2010_002165.jpg,Grad-CAM++,Object Detection,cat,1
2010_002169.jpg,Grad-CAM++,Object Detection,person,1
2010_002170.jpg,Grad-CAM++,Object Detection,potted plant,0
2010_002171.jpg,Grad-CAM++,Object Detection,couch,0
2010_002173.jpg,Grad-CAM++,Object Detection,dog,1
2010_002174.jpg,Grad-CAM++,Object Detection,keyboard,0
2010_002178.jpg,Grad-CAM++,Object Detection,car,1
2010_002184.jpg,Grad-CAM++,Object Detection,cat,1
2010_002186.jpg,Grad-CAM++,Object Detection,person,0
2010_002188.jpg,Grad-CAM++,Object Detection,person,1
2010_002189.jpg,Grad-CAM++,Object Detection,train,0
2010_002190.jpg,Grad-CAM++,Object Detection,train,0
2010_002196.jpg,Grad-CAM++,Object Detection,sheep,1
2010_002197.jpg,Grad-CAM++,Object Detection,person,0
2010_002198.jpg,Grad-CAM++,Object Detection,cat,1
2010_002201.jpg,Grad-CAM++,Object Detection,person,1
2010_002202.jpg,Grad-CAM++,Object Detection,dog,1
2010_002205.jpg,Grad-CAM++,Object Detection,person,0
2010_002206.jpg,Grad-CAM++,Object Detection,cat,1
2010_002209.jpg,Grad-CAM++,Object Detection,dog,1
2010_002210.jpg,Grad-CAM++,Object Detection,clock,0
2010_002212.jpg,Grad-CAM++,Object Detection,train,1
2010_002214.jpg,Grad-CAM++,Object Detection,truck,1
2010_002217.jpg,Grad-CAM++,Object Detection,person,0
2010_002222.jpg,Grad-CAM++,Object Detection,dog,1
2010_002225.jpg,Grad-CAM++,Object Detection,cat,0
2010_002230.jpg,Grad-CAM++,Object Detection,cat,0
2010_002231.jpg,Grad-CAM++,Object Detection,person,1
2010_002233.jpg,Grad-CAM++,Object Detection,dog,0
2010_002234.jpg,Grad-CAM++,Object Detection,airplane,1
2010_002235.jpg,Grad-CAM++,Object Detection,potted plant,0
2010_002237.jpg,Grad-CAM++,Object Detection,person,0
2010_002238.jpg,Grad-CAM++,Object Detection,bus,0
2010_002239.jpg,Grad-CAM++,Object Detection,dog,1
2010_002240.jpg,Grad-CAM++,Object Detection,bird,0
2010_002241.jpg,Grad-CAM++,Object Detection,bus,1
2010_002246.jpg,Grad-CAM++,Object Detection,cat,1
2010_002249.jpg,Grad-CAM++,Object Detection,bird,1
2010_002250.jpg,Grad-CAM++,Object Detection,cup,1
2010_002252.jpg,Grad-CAM++,Object Detection,cat,0
2010_002253.jpg,Grad-CAM++,Object Detection,airplane,1
2010_002256.jpg,Grad-CAM++,Object Detection,car,1
2010_002257.jpg,Grad-CAM++,Object Detection,chair,0
2010_002258.jpg,Grad-CAM++,Object Detection,tv,0
2010_002259.jpg,Grad-CAM++,Object Detection,sheep,1
2010_002260.jpg,Grad-CAM++,Object Detection,wine glass,0
2010_002262.jpg,Grad-CAM++,Object Detection,bicycle,1
2010_002264.jpg,Grad-CAM++,Object Detection,dog,1
2010_002265.jpg,Grad-CAM++,Object Detection,dog,1
2010_002266.jpg,Grad-CAM++,Object Detection,person,0
2010_002268.jpg,Grad-CAM++,Object Detection,dog,0
2010_002270.jpg,Grad-CAM++,Object Detection,train,1
2010_002272.jpg,Grad-CAM++,Object Detection,sheep,1
2010_002273.jpg,Grad-CAM++,Object Detection,truck,1
2010_002275.jpg,Grad-CAM++,Object Detection,chair,0
2010_002277.jpg,Grad-CAM++,Object Detection,fork,0
2010_002280.jpg,Grad-CAM++,Object Detection,sheep,1
2010_002281.jpg,Grad-CAM++,Object Detection,person,1
2010_002282.jpg,Grad-CAM++,Object Detection,person,0
2010_002284.jpg,Grad-CAM++,Object Detection,cat,0
2010_002285.jpg,Grad-CAM++,Object Detection,boat,0
2010_002288.jpg,Grad-CAM++,Object Detection,person,1
2010_002290.jpg,Grad-CAM++,Object Detection,airplane,1
2010_002291.jpg,Grad-CAM++,Object Detection,bicycle,0
2010_002292.jpg,Grad-CAM++,Object Detection,bird,1
2010_002293.jpg,Grad-CAM++,Object Detection,person,1
2010_002296.jpg,Grad-CAM++,Object Detection,dog,1
2010_002297.jpg,Grad-CAM++,Object Detection,person,0
2010_002298.jpg,Grad-CAM++,Object Detection,dog,1
2010_002300.jpg,Grad-CAM++,Object Detection,sheep,1
2010_002302.jpg,Grad-CAM++,Object Detection,cat,1
2010_002304.jpg,Grad-CAM++,Object Detection,sheep,1
2010_002306.jpg,Grad-CAM++,Object Detection,dog,1
2010_002308.jpg,Grad-CAM++,Object Detection,chair,1
2010_002311.jpg,Grad-CAM++,Object Detection,person,1
2010_002314.jpg,Grad-CAM++,Object Detection,person,0
2010_002317.jpg,Grad-CAM++,Object Detection,bear,1
2010_002322.jpg,Grad-CAM++,Object Detection,bear,1
2010_002323.jpg,Grad-CAM++,Object Detection,person,0
2010_002324.jpg,Grad-CAM++,Object Detection,dog,1
2010_002325.jpg,Grad-CAM++,Object Detection,bus,1
2010_002328.jpg,Grad-CAM++,Object Detection,dog,1
2010_002329.jpg,Grad-CAM++,Object Detection,cow,1
2010_002330.jpg,Grad-CAM++,Object Detection,dog,0
